GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,SalePrice,SaleType,SaleCond
522160120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,414700,0,138200,552900,HaydnLk,11702,Dwg&Lot,0,1,2018,P'Conc,CompShg,CemntBd,CmentBd,Stone,GasFWA,Yes,2417,2417,6,2,1,0,Attachd,2018,2,711,2017,4,5129,WRDConv,Abnorml
522160130,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,115700,0,347100,462800,HaydnLk,13338,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1757,1757,8,3,1,0,Attachd,2017,3,938,2017,7,510793,NewSold,Partial
522160130,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,115700,0,347100,462800,HaydnLk,13338,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1757,1757,8,3,1,0,Attachd,2017,3,938,2017,4,5823,WRDConv,Abnorml
522160140,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,157600,0,472700,630300,HaydnLk,16699,Dwg&Lot,0,1,2017,P'Conc,CompShg,BrkFace,BrkFace,No Data,GasFWA,Yes,2207,2207,7,2,1,132,Attachd,2017,3,1094,2017,1,140000,WRDConv,Normal
522160150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,157100,0,471300,628400,HaydnLk,21455,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Brk Cmn,GasFWA,Yes,2362,2362,9,3,2,0,Attachd,2017,3,880,2018,4,741496,NewSold,Partial
522160150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,157100,0,471300,628400,HaydnLk,21455,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Brk Cmn,GasFWA,Yes,2362,2362,9,3,2,0,Attachd,2017,3,880,2017,4,9389,WRDConv,Abnorml
522160160,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,125500,0,376300,501800,HaydnLk,14672,Dwg&Lot,0,1,2017,P'Conc,CompShg,HdBoard,HdBoard,Stone,GasFWA,Yes,2087,2087,8,2,1,0,Attachd,2017,3,1007,2017,11,90000,WRDConv,Normal
522160160,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,LEOPOLD,125500,0,376300,501800,HaydnLk,14672,Dwg&Lot,0,1,2017,P'Conc,CompShg,HdBoard,HdBoard,Stone,GasFWA,Yes,2087,2087,8,2,1,0,Attachd,2017,3,1007,2017,4,6432,WRDConv,Abnorml
522202020,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,70600,0,211900,282500,HaydnLk,5506,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1297,1297,7,2,1,0,Attachd,2017,2,473,2017,9,280000,NewSold,Partial
522202020,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,70600,0,211900,282500,HaydnLk,5506,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1297,1297,7,2,1,0,Attachd,2017,2,473,2016,12,47769,WRDConv,Alloca
522202030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71700,0,215100,286800,HaydnLk,5510,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1429,1297,8,2,1,0,Attachd,2017,2,473,2018,7,272900,WRDConv,Normal
522202030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71700,0,215100,286800,HaydnLk,5510,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1429,1297,8,2,1,0,Attachd,2017,2,473,2016,12,47769,WRDConv,Alloca
522202040,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68900,0,206500,275400,HaydnLk,5513,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1297,1297,7,2,1,0,Attachd,2017,2,473,2018,2,259900,WRDConv,Normal
522202040,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68900,0,206500,275400,HaydnLk,5513,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1297,1297,7,2,1,0,Attachd,2017,2,473,2016,12,47769,WRDConv,Alloca
522202070,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,77300,0,231800,309100,HaydnLk,7410,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1620,1620,6,2,1,0,Attachd,2017,2,451,2016,9,54857,WRDConv,Alloca
522202080,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,70700,0,211900,282600,HaydnLk,6219,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1452,1452,6,2,1,0,Attachd,2017,2,429,2016,9,41143,WRDConv,Alloca
522202090,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,82500,0,247500,330000,HaydnLk,5487,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1478,1478,5,2,1,0,Attachd,2018,2,530,2016,9,47769,WRDConv,Alloca
522202100,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,83900,0,251800,335700,HaydnLk,5490,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1478,1478,5,2,1,0,Attachd,2018,2,500,2016,9,47769,WRDConv,Alloca
522202110,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,85400,0,256000,341400,HaydnLk,5494,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1478,1478,5,2,1,0,Attachd,2018,2,530,2016,9,47769,WRDConv,Alloca
522202120,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,84100,0,252300,336400,HaydnLk,7147,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1478,1478,5,2,1,0,Attachd,2018,2,500,2019,3,358900,WRDConv,Normal
522202120,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,84100,0,252300,336400,HaydnLk,7147,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1478,1478,5,2,1,0,Attachd,2018,2,500,2016,9,63693,WRDConv,Alloca
522205010,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68500,0,205300,273800,HaydnLk,6686,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1203,1203,6,1,0,0,Attachd,2017,2,514,2017,1,44501,WRDConv,Alloca
522205010,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68500,0,205300,273800,HaydnLk,6686,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1203,1203,6,1,0,0,Attachd,2017,2,514,2016,8,40650,WRDConv,Alloca
522205020,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68300,0,205000,273300,HaydnLk,5491,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1203,1203,6,1,0,0,Attachd,2017,2,514,2017,1,45838,WRDConv,Alloca
522205020,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,68300,0,205000,273300,HaydnLk,5491,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1203,1203,6,1,0,0,Attachd,2017,2,514,2016,8,40650,WRDConv,Alloca
522205030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71600,0,215000,286600,HaydnLk,6034,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1335,1335,6,2,0,0,Attachd,2016,2,576,2017,1,45094,WRDConv,Alloca
522205030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71600,0,215000,286600,HaydnLk,6034,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1335,1335,6,2,0,0,Attachd,2016,2,576,2016,8,40650,WRDConv,Alloca
522205040,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71700,0,214900,286600,HaydnLk,6050,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1335,1335,5,2,0,0,Attachd,2016,2,576,2017,1,45245,WRDConv,Alloca
522205040,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,71700,0,214900,286600,HaydnLk,6050,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1335,1335,5,2,0,0,Attachd,2016,2,576,2016,8,40650,WRDConv,Alloca
522205050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,81600,0,244800,326400,HaydnLk,6615,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1431,1431,7,2,1,0,Attachd,2017,2,628,2017,1,51000,WRDConv,Alloca
522205050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,81600,0,244800,326400,HaydnLk,6615,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1431,1431,7,2,1,0,Attachd,2017,2,628,2016,8,54200,WRDConv,Alloca
522205060,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,82400,0,247300,329700,HaydnLk,7636,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1431,1431,7,2,1,0,Attachd,2017,2,628,2017,1,51000,WRDConv,Alloca
522205060,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,82400,0,247300,329700,HaydnLk,7636,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1431,1431,7,2,1,0,Attachd,2017,2,628,2016,8,54200,WRDConv,Alloca
522205090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,QUARRY,96300,0,289100,385400,HaydnLk,9171,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1732,1732,8,2,1,0,Attachd,2016,2,506,2018,6,429000,WRDConv,Normal
527127190,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,WATERBURY,75600,0,226800,302400,Stonebr,4920,Dwg&Lot,0,1,2003,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1605,1605,7,2,1,0,Attachd,2003,2,656,2017,4,335000,WRDConv,Normal
527131090,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,STONE BROOKE,68600,0,205700,274300,Stonebr,5589,Dwg&Lot,0,1,2002,P'Conc,CompShg,CemntBd,CmentBd,No Data,GasFWA,Yes,1465,1457,5,2,1,0,Attachd,2002,2,577,2016,5,284500,WRDConv,Normal
527132040,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,STONE BROOKE,73700,0,221200,294900,Stonebr,5306,Dwg&Lot,0,1,1997,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1577,1379,7,2,1,0,Attachd,1997,2,498,2018,4,325000,WRDConv,Normal
527132050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,STONE BROOKE,67400,0,202000,269400,Stonebr,5306,Dwg&Lot,0,1,1996,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1568,1302,6,2,1,0,Attachd,1996,2,520,2017,8,309000,WRDConv,Normal
527140050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,FLETCHER,66900,0,200500,267400,Stonebr,5794,Dwg&Lot,0,1,1991,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1390,1390,5,1,0,0,Attachd,1991,2,462,2018,10,278000,WRDConv,Normal
527140050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,FLETCHER,66900,0,200500,267400,Stonebr,5794,Dwg&Lot,0,1,1991,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1390,1390,5,1,0,0,Attachd,1991,2,462,2016,5,266500,WRDConv,Normal
527140090,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014,FLETCHER,64500,0,193300,257800,Stonebr,5395,Dwg&Lot,0,1,1993,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1337,1337,5,2,1,0,Attachd,1993,2,462,2018,8,202500,WRDConv,Normal
527140110,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,FLETCHER,63000,0,188900,251900,Stonebr,5330,Dwg&Lot,0,1,1994,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1411,1411,5,2,0,0,Attachd,1994,2,520,2017,4,200000,WRDConv,Normal
527145020,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,FLETCHER,59500,0,178400,237900,Stonebr,4503,Dwg&Lot,0,1,1991,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1328,1328,5,2,0,0,Attachd,1991,2,518,2017,8,261500,WRDConv,Normal
527146050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,STONE BROOKE,69100,0,207500,276600,Stonebr,5389,Dwg&Lot,0,1,1993,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1408,1408,6,2,1,0,Attachd,1993,2,532,2017,3,290000,WRDConv,Abnorml
527158130,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BROOKDALE,49800,0,149200,199000,Gilbert,9801,Dwg&Lot,0,1,1994,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1572,806,7,3,1,0,BuiltIn,1994,2,373,2017,4,220900,COD/Est,Normal
527161020,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BERKSHIRE,56400,0,169300,225700,Gilbert,7911,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1547,838,7,3,1,0,Attachd,1998,2,400,2017,7,240000,WRDConv,Normal
527161060,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,BERKSHIRE,50700,0,152100,202800,Gilbert,9204,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1360,384,7,3,0,0,BuiltIn,1998,2,397,2016,11,215000,WRDConv,Normal
527162040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,EISENHOWER,55700,0,167000,222700,Gilbert,7666,Dwg&Lot,0,1,1995,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1606,908,7,3,1,0,Attachd,1995,2,396,2018,3,237500,WRDConv,Normal
527162180,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BERKSHIRE,61100,0,183300,244400,Gilbert,11184,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1633,932,7,3,1,0,Attachd,1998,2,460,2016,12,233000,WRDConv,Normal
527163010,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BROOKDALE,59300,0,178000,237300,Gilbert,10000,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1656,764,7,3,1,0,BuiltIn,1993,2,440,2018,9,237500,WRDConv,Normal
527163030,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,BROOKDALE,53600,0,160800,214400,Gilbert,8600,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1051,1035,4,2,1,0,Attachd,1993,2,376,2016,1,207500,WRDConv,Normal
527163040,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BROOKDALE,55500,0,166400,221900,Gilbert,7837,Dwg&Lot,0,1,1993,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1571,799,7,3,1,0,Attachd,1993,2,380,2017,6,234000,WRDConv,Normal
527163050,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BROOKDALE,45700,0,137000,182700,Gilbert,7500,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1470,753,6,3,1,0,BuiltIn,1993,2,412,2016,11,217000,WRDConv,Normal
527163090,RESIDENTIAL,2-STORY 1946 & NEWER,50010,EISENHOWER,48600,0,145900,194500,Gilbert,8000,Dwg&Lot,0,1,1996,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1455,714,6,3,1,0,Attachd,1996,2,409,2018,12,203500,WRDConv,Normal
527164030,RESIDENTIAL,2-STORY 1946 & NEWER,50010,COLUMBINE,57100,0,171200,228300,Gilbert,7250,Dwg&Lot,0,1,1993,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1713,764,6,3,1,0,Attachd,1993,2,440,2017,6,245000,WRDConv,Normal
527164090,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BROOKDALE,52400,0,157100,209500,Gilbert,8125,Dwg&Lot,0,1,1994,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1481,702,6,3,1,0,Attachd,1994,2,343,2016,8,221000,WRDConv,Normal
527165010,RESIDENTIAL,2-STORY 1946 & NEWER,50010,TAYLOR,56100,0,168200,224300,Gilbert,14067,Dwg&Lot,0,1,1991,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1709,836,7,3,0,0,Attachd,1991,2,416,2016,2,180000,WRDConv,Normal
522205090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,QUARRY,96300,0,289100,385400,HaydnLk,9171,Dwg&Lot,0,1,2016,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1732,1732,8,2,1,0,Attachd,2016,2,506,2016,7,78000,WRDConv,Normal
522205100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,QUARRY,97900,0,287900,385800,HaydnLk,9171,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1615,1615,6,2,1,0,Attachd,2017,3,914,2018,2,75000,WRDConv,Normal
522205110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,QUARRY,112400,0,134800,247200,HaydnLk,9494,Dwg&Lot,0,1,2018,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1699,1699,5,1,1,0,Attachd,2018,3,681,2016,8,80000,WRDConv,Normal
522205130,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,92600,0,277700,370300,HaydnLk,7639,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1468,1468,6,2,1,0,Attachd,2017,2,575,2018,11,429000,NewSold,Partial
522205130,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,92600,0,277700,370300,HaydnLk,7639,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1468,1468,6,2,1,0,Attachd,2017,2,575,2018,9,70310,NewCost,Alloca
522205140,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,91800,0,275300,367100,HaydnLk,6615,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1468,1468,6,2,1,0,Attachd,2017,2,575,2018,9,69690,NewCost,Alloca
522205140,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,QUARRY,91800,0,275300,367100,HaydnLk,6615,Dwg&Lot,0,1,2017,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1468,1468,6,2,1,0,Attachd,2017,2,575,2018,9,419000,NewCost,Partial
526301070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,JOY,64000,0,192100,256100,N Ames,36502,Dwg&Lot,0,1,1966,C'Block,WdShake,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,1232,1232,5,2,1,0,Attachd,1966,2,572,2019,4,279000,WRDConv,Normal
526301090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,JOY,62500,0,187600,250100,N Ames,21997,Dwg&Lot,0,1,1966,C'Block,CompShg,Wd Sdng,Plywood,BrkFace,GasFWA,Yes,1549,1653,6,3,1,0,Attachd,1966,2,559,2018,1,253500,WRDConv,Normal
526302040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,NORTHWOOD,53900,0,161600,215500,N Ames,10533,Dwg&Lot,0,1,1956,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1257,1008,5,2,2,0,Attachd,1956,1,313,2016,8,187500,WRDConv,Normal
526302120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,RIVER OAK,56900,0,170500,227400,N Ames,11765,Dwg&Lot,0,1,1957,C'Block,CompShg,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,1797,1617,7,3,1,0,Attachd,1957,3,963,2016,5,225500,WRDConv,Normal
526302130,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50014,GROVE,51700,0,155100,206800,N Ames,11200,Dwg&Lot,0,1,1964,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasHWat,No,1296,1296,6,3,0,0,Detachd,2012,2,576,2017,5,199000,WRDConv,Normal
526350060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,GROVE,45600,0,136700,182300,N Ames,23809,Dwg&Lot,0,1,1960,Slab,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1622,0,8,4,1,0,Attachd,1960,2,735,2017,12,160000,WRDConv,Normal
526351050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KELLOGG,47700,0,143100,190800,N Ames,10200,Dwg&Lot,0,1,1972,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1395,1283,7,3,1,0,Attachd,1972,2,516,2016,11,186000,WRDConv,Normal
526351090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,GROVE,66000,0,198000,264000,N Ames,10200,Dwg&Lot,0,1,1973,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,2100,2070,8,3,1,0,Attachd,1973,2,660,2017,2,262500,WRDConv,Normal
526351100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,GROVE,49500,0,148600,198100,N Ames,10200,Dwg&Lot,0,1,1974,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1434,1434,7,4,1,0,Attachd,1974,2,528,2017,5,208000,WRDConv,Normal
526352090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,KELLOGG,51200,0,153600,204800,N Ames,10628,Dwg&Lot,0,1,1970,C'Block,Tar&Grv,Plywood,Plywood,None,GasFWA,Yes,1277,1277,5,2,1,0,Attachd,1970,2,527,2016,4,203500,WRDConv,Normal
526355010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,DUFF,82800,0,248400,331200,N Ames,27711,Dwg&Lot,0,1,1972,C'Block,Tar&Grv,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,1670,1670,5,0,1,0,Attachd,1972,2,775,2017,7,395000,WRDConv,Normal
526355140,RESIDENTIAL,2-STORY 1946 & NEWER,50010,THOMPSON,97900,0,293500,391400,N Ames,20236,Dwg&Lot,0,1,1971,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2883,1176,9,3,1,0,Attachd,1971,2,546,2016,9,369500,WRDConv,Normal
526355160,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,NORTHWOOD,89700,0,269000,358700,N Ames,15840,Dwg&Lot,0,1,1971,C'Block,CompShg,HdBoard,Plywood,BrkFace,GasFWA,Yes,3164,852,10,4,2,0,Attachd,1994,2,676,2017,4,347500,WRDConv,Normal
526355170,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,NORTHWOOD,86200,0,258500,344700,N Ames,13651,Dwg&Lot,0,1,1973,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,2223,2223,8,3,2,0,Attachd,1973,2,520,2019,5,362500,WRDConv,Normal
527104280,RESIDENTIAL,CONDO,50010,EISENHOWER,23800,0,107900,131700,Blmngtn,4693,Dwg&Lot,0,1,1997,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258,0,5,2,0,0,Attachd,1997,2,419,2017,5,160400,WRDConv,Normal
527104280,RESIDENTIAL,CONDO,50010,EISENHOWER,23800,0,107900,131700,Blmngtn,4693,Dwg&Lot,0,1,1997,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258,0,5,2,0,0,Attachd,1997,2,419,2016,6,143000,WRDConv,Normal
527104300,RESIDENTIAL,CONDO,50010,EISENHOWER,23800,0,96600,120400,Blmngtn,4693,Dwg&Lot,0,1,1997,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1214,0,5,2,0,0,Attachd,1997,1,224,2018,9,151000,WRDConv,Normal
527106130,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,BERKSHIRE,66500,0,199300,265800,Gilbert,10290,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1340,1240,6,3,0,0,Attachd,1998,2,475,2018,7,276100,WRDConv,Normal
527106130,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,BERKSHIRE,66500,0,199300,265800,Gilbert,10290,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1340,1240,6,3,0,0,Attachd,1998,2,475,2016,6,265000,WRDConv,Normal
527106140,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BERKSHIRE,62100,0,186400,248500,Gilbert,9535,Dwg&Lot,0,1,1998,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1604,926,7,3,0,0,Attachd,1998,2,472,2018,11,270000,WRDConv,Normal
527106160,RESIDENTIAL,2-STORY 1946 & NEWER,50010,BERKSHIRE,53800,0,161500,215300,Gilbert,8589,Dwg&Lot,0,1,1997,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1657,945,7,3,1,0,Attachd,1997,2,472,2017,9,234500,WRDConv,Normal
