GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,Neighborhood_RecentSoldPrice
533350080,RESIDENTIAL,2-STORY 1946 & NEWER,50014.0,AMHERST,81500,0,244400,325900,Veenker,32701.0,Dwg&Lot,0,1,1977.0,C'Block,CompShg,HdBoard,Wd Shng,BrkFace,GasFWA,Yes,1924.0,1092.0,9.0,4.0,1.0,0.0,Attachd,1977.0,2.0,484.0,None,None,325900
533350100,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014.0,AMHERST,93800,0,281500,375300,Veenker,23968.0,Dwg&Lot,0,1,1986.0,C'Block,CompShg,Plywood,ImStucc,BrkFace,GasFWA,Yes,3299.0,378.0,11.0,5.0,0.0,0.0,BuiltIn,1987.0,2.0,604.0,None,None,375300
533350110,RESIDENTIAL,2-STORY 1946 & NEWER,50014.0,AMHERST,95400,0,286300,381700,Veenker,15783.0,Dwg&Lot,0,1,1977.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,3288.0,920.0,8.0,3.0,2.0,648.0,Attachd,1977.0,2.0,676.0,None,None,381700
533350120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014.0,AMHERST,86200,0,258600,344800,Veenker,16280.0,Dwg&Lot,0,1,1976.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1671.0,1426.0,6.0,3.0,1.0,0.0,Attachd,1976.0,2.0,550.0,None,None,344800
533350140,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50014.0,AMHERST,76100,0,228300,304400,Veenker,17765.0,Dwg&Lot,0,1,1977.0,C'Block,Metal,Plywood,Plywood,Stone,GasFWA,Yes,1478.0,1454.0,5.0,2.0,1.0,800.0,Attachd,1977.0,2.0,567.0,None,None,304400
533350150,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014.0,AMHERST,69200,0,207700,276900,Veenker,16065.0,Dwg&Lot,0,1,1975.0,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1681.0,1681.0,5.0,2.0,2.0,800.0,Attachd,1975.0,2.0,576.0,None,None,276900
534128020,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,JOHNSON,65300,0,195900,261200,NW Ames,12732.0,Dwg&Lot,0,1,1974.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2067.0,752.0,7.0,3.0,2.0,0.0,Attachd,1974.0,2.0,784.0,None,None,261200
534128030,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,JOHNSON,54500,0,163400,217900,NW Ames,13150.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1647.0,793.0,7.0,4.0,0.0,0.0,Attachd,1972.0,2.0,462.0,None,None,217900
534128040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,JOHNSON,56400,0,169400,225800,NW Ames,10471.0,Dwg&Lot,0,1,1973.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1587.0,1085.0,6.0,3.0,1.0,0.0,Attachd,1973.0,2.0,578.0,2018.0,2.0,225800
534128050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,JOHNSON,54600,0,163600,218200,NW Ames,11040.0,Dwg&Lot,0,1,1971.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1258.0,1258.0,5.0,3.0,0.0,0.0,Attachd,1971.0,2.0,528.0,None,None,218200
534128060,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010.0,PIERCE,49300,0,147700,197000,NW Ames,11730.0,Dwg&Lot,0,1,1973.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1123.0,1079.0,6.0,3.0,1.0,0.0,Attachd,1973.0,2.0,637.0,None,None,197000
534128070,RESIDENTIAL,SPLIT FOYER,50010.0,PIERCE,43900,0,131800,175700,NW Ames,9375.0,Dwg&Lot,0,1,1971.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,997.0,950.0,5.0,2.0,0.0,0.0,Attachd,1971.0,2.0,490.0,None,None,175700
534128080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PIERCE,52800,0,158400,211200,NW Ames,9599.0,Dwg&Lot,0,1,1971.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1488.0,1040.0,7.0,3.0,1.0,0.0,Attachd,1971.0,2.0,528.0,2016.0,1.0,211200
534128090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PIERCE,58200,0,174400,232600,NW Ames,11358.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1610.0,1124.0,8.0,3.0,1.0,0.0,Attachd,1972.0,2.0,515.0,2018.0,3.0,232600
534128100,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,PIERCE,49200,0,147700,196900,NW Ames,12936.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,HdBoard,Plywood,None,GasFWA,Yes,1383.0,723.0,6.0,3.0,1.0,0.0,Attachd,1972.0,2.0,497.0,None,None,196900
534128110,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,PIERCE,50000,0,150000,200000,NW Ames,10005.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1542.0,744.0,8.0,4.0,1.0,0.0,Attachd,1972.0,2.0,482.0,None,None,200000
534128120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,PIERCE,74000,0,221900,295900,NW Ames,15094.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1676.0,1676.0,6.0,3.0,1.0,0.0,Attachd,1972.0,2.0,597.0,None,None,295900
534128130,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,PIERCE,84500,0,253300,337800,NW Ames,11592.0,Dwg&Lot,0,1,1971.0,C'Block,CompShg,VinylSd,HdBoard,Stone,GasFWA,Yes,2994.0,832.0,10.0,5.0,1.0,0.0,Attachd,1971.0,2.0,528.0,None,None,337800
534175010,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,24TH,44900,0,134600,179500,NW Ames,11500.0,Dwg&Lot,0,1,1976.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1680.0,1680.0,8.0,4.0,0.0,0.0,Detachd,1976.0,2.0,528.0,None,None,179500
534175020,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,24TH,42300,0,126700,169000,NW Ames,7651.0,Dwg&Lot,0,1,1975.0,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1680.0,1680.0,8.0,4.0,0.0,0.0,Detachd,1976.0,3.0,803.0,None,None,169000
534175040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HAYES,57000,0,170800,227800,NW Ames,9750.0,Dwg&Lot,0,1,1976.0,C'Block,CompShg,Plywood,Plywood,Stone,GasFWA,Yes,1478.0,1478.0,6.0,3.0,1.0,0.0,Attachd,1976.0,2.0,566.0,None,None,227800
534175050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HAYES,51400,0,154100,205500,NW Ames,9750.0,Dwg&Lot,0,1,1975.0,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1334.0,1334.0,6.0,3.0,1.0,0.0,Attachd,1975.0,2.0,505.0,None,None,205500
534175060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HAYES,49000,0,147100,196100,NW Ames,10400.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1344.0,1344.0,7.0,3.0,1.0,0.0,Attachd,1968.0,2.0,483.0,None,None,196100
534175070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,HAYES,48600,0,145600,194200,NW Ames,10400.0,Dwg&Lot,0,1,1969.0,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1240.0,1240.0,6.0,3.0,0.0,0.0,Attachd,1969.0,2.0,484.0,None,None,194200
533352093,RESIDENTIAL,CONDO,50014.0,ONTARIO,29000,0,86800,115800,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Carport,1972.0,1.0,290.0,None,None,115800
533352095,RESIDENTIAL,CONDO,50014.0,ONTARIO,24300,0,72700,97000,MsCondo,4412.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080.0,510.0,4.0,2.0,0.0,0.0,None,0.0,0.0,0.0,2019.0,1.0,97000
533352103,RESIDENTIAL,CONDO,50014.0,ONTARIO,29000,0,86900,115900,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Carport,1972.0,1.0,264.0,None,None,115900
533352113,RESIDENTIAL,CONDO,50014.0,ONTARIO,29300,0,88000,117300,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Attachd,2002.0,1.0,264.0,None,None,117300
533352123,RESIDENTIAL,CONDO,50010.0,ONTARIO,23200,0,69400,92600,MsCondo,4412.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080.0,510.0,4.0,2.0,0.0,0.0,Carport,1972.0,1.0,262.0,None,None,92600
533352125,RESIDENTIAL,CONDO,50010.0,ONTARIO,27100,0,81100,108200,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Carport,1972.0,1.0,290.0,None,None,108200
533352133,RESIDENTIAL,CONDO,50014.0,ONTARIO,26800,0,80300,107100,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Carport,1972.0,1.0,290.0,None,None,107100
533352135,RESIDENTIAL,CONDO,50014.0,ONTARIO,27500,0,82600,110100,MsCondo,4412.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080.0,510.0,4.0,2.0,0.0,0.0,Carport,1972.0,1.0,262.0,2018.0,3.0,110100
533352135,RESIDENTIAL,CONDO,50014.0,ONTARIO,27500,0,82600,110100,MsCondo,4412.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080.0,510.0,4.0,2.0,0.0,0.0,Carport,1972.0,1.0,262.0,2016.0,5.0,110100
533352143,RESIDENTIAL,CONDO,50014.0,ONTARIO,25300,0,75800,101100,MsCondo,4412.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1080.0,510.0,4.0,2.0,0.0,0.0,Carport,1972.0,1.0,262.0,None,None,101100
533352145,RESIDENTIAL,CONDO,50014.0,ONTARIO,28100,0,84100,112200,MsCondo,5147.0,Dwg&Lot,0,1,1972.0,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1292.0,561.0,5.0,3.0,0.0,0.0,Carport,1972.0,1.0,290.0,None,None,112200
533352050,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50014.0,ONTARIO,43300,0,129900,173200,Sawyer,14557.0,Dwg&Lot,0,1,1976.0,Slab,CompShg,Plywood,Plywood,None,GasFWA,Yes,2398.0,0.0,12.0,4.0,1.0,0.0,Attachd,1976.0,2.0,690.0,None,None,173200
533352060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50014.0,ONTARIO,43600,0,130800,174400,Sawyer,12752.0,Dwg&Lot,0,1,1938.0,P'Conc,CompShg,Wd Sdng,HdBoard,None,GasFWA,Yes,2325.0,944.0,9.0,4.0,0.0,0.0,Attachd,1950.0,2.0,484.0,None,None,174400
533352075,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010.0,ONTARIO,61200,0,183400,244600,Sawyer,18890.0,Dwg&Lot,0,1,1977.0,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,2620.0,1361.0,12.0,4.0,1.0,0.0,BuiltIn,1977.0,2.0,600.0,2016.0,5.0,244600
533352160,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014.0,IOWA,60400,0,181100,241500,Sawyer,11522.0,Dwg&Lot,0,1,1974.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1959.0,1168.0,7.0,3.0,1.0,0.0,Attachd,1974.0,2.0,490.0,None,None,241500
533352170,RESIDENTIAL,2-STORY 1946 & NEWER,50014.0,IOWA,49700,0,149200,198900,Sawyer,13517.0,Dwg&Lot,0,1,1976.0,C'Block,CompShg,HdBoard,Plywood,BrkFace,GasFWA,Yes,1479.0,725.0,6.0,3.0,0.0,0.0,Attachd,1976.0,2.0,475.0,None,None,198900
533352180,RESIDENTIAL,2-STORY 1946 & NEWER,50014.0,IOWA,54500,0,163300,217800,Sawyer,13880.0,Dwg&Lot,0,1,1975.0,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1749.0,979.0,8.0,3.0,1.0,0.0,Attachd,1975.0,2.0,487.0,None,None,217800
533352190,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014.0,IOWA,54500,0,163500,218000,Sawyer,13129.0,Dwg&Lot,0,1,1974.0,C'Block,CompShg,HdBoard,Plywood,BrkFace,GasFWA,Yes,1330.0,1330.0,7.0,3.0,1.0,0.0,Attachd,1974.0,2.0,450.0,None,None,218000
533352200,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50014.0,IOWA,42100,0,126200,168300,Sawyer,12126.0,Dwg&Lot,0,1,1975.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,936.0,936.0,5.0,2.0,1.0,0.0,Attachd,1975.0,2.0,636.0,None,None,168300
534102010,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,101500,0,304600,406100,Somerst,7000.0,Dwg&Lot,0,1,2003.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2674.0,2075.0,9.0,4.0,1.0,0.0,BuiltIn,2003.0,2.0,647.0,None,None,406100
534102025,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,SOMERSET,69500,0,208400,277900,Somerst,8000.0,Dwg&Lot,0,1,2002.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1492.0,1492.0,6.0,3.0,1.0,0.0,Attachd,2002.0,2.0,596.0,None,None,277900
534102035,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,65900,0,197600,263500,Somerst,6000.0,Dwg&Lot,0,1,2002.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1756.0,878.0,7.0,4.0,0.0,0.0,Attachd,2002.0,2.0,517.0,None,None,263500
534102040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,SOMERSET,63400,0,190000,253400,Somerst,7000.0,Dwg&Lot,0,1,2002.0,P'Conc,CompShg,VinylSd,VinylSd,Stone,GasFWA,Yes,1350.0,1350.0,5.0,2.0,1.0,0.0,Attachd,2002.0,2.0,451.0,None,None,253400
534102050,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,79200,0,237500,316700,Somerst,8908.0,Dwg&Lot,0,1,2002.0,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1990.0,1042.0,7.0,3.0,1.0,0.0,Attachd,2002.0,2.0,678.0,None,None,316700
534103010,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,SOMERSET,80800,0,242300,323100,Somerst,9859.0,Dwg&Lot,0,1,2001.0,P'Conc,CompShg,CemntBd,CmentBd,None,GasFWA,Yes,1975.0,1225.0,6.0,3.0,1.0,0.0,Attachd,2001.0,2.0,672.0,None,None,323100
534103020,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,63800,0,191400,255200,Somerst,6795.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1846.0,973.0,7.0,3.0,1.0,0.0,Attachd,1999.0,2.0,410.0,None,None,255200
534103030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,SOMERSET,59900,0,179800,239700,Somerst,6129.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1260.0,1260.0,5.0,1.0,1.0,0.0,Attachd,1999.0,2.0,550.0,None,None,239700
534104010,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,70300,0,210700,281000,Somerst,8504.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2098.0,987.0,8.0,3.0,1.0,0.0,BuiltIn,1999.0,2.0,410.0,None,None,281000
534104020,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,82100,0,246300,328400,Somerst,7500.0,Dwg&Lot,0,1,2001.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2086.0,1451.0,7.0,2.0,1.0,0.0,Attachd,2001.0,2.0,500.0,None,None,328400
534104030,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,80100,0,240300,320400,Somerst,7050.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2354.0,1177.0,8.0,4.0,1.0,0.0,Attachd,1999.0,2.0,539.0,None,None,320400
534104040,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,60700,0,182200,242900,Somerst,7050.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1596.0,769.0,7.0,3.0,0.0,0.0,Attachd,1999.0,2.0,564.0,None,None,242900
534104050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,SOMERSET,59600,0,178900,238500,Somerst,7500.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1278.0,1278.0,6.0,3.0,0.0,0.0,Attachd,1999.0,2.0,564.0,None,None,238500
534104060,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,77100,0,231400,308500,Somerst,7500.0,Dwg&Lot,0,1,2001.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,2220.0,962.0,8.0,4.0,1.0,0.0,BuiltIn,2001.0,2.0,380.0,None,None,308500
534104070,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,66000,0,198000,264000,Somerst,7050.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1796.0,882.0,6.0,3.0,1.0,0.0,Attachd,2000.0,2.0,580.0,2018.0,6.0,264000
534104080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,68500,0,205700,274200,Somerst,7500.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1836.0,903.0,6.0,3.0,0.0,0.0,Attachd,2000.0,2.0,1164.0,None,None,274200
534104090,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,71100,0,213300,284400,Somerst,7050.0,Dwg&Lot,0,1,2001.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1929.0,1057.0,7.0,3.0,1.0,0.0,Attachd,2001.0,2.0,650.0,None,None,284400
534104100,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,63100,0,189300,252400,Somerst,7500.0,Dwg&Lot,0,1,2002.0,P'Conc,CompShg,VinylSd,VinylSd,No Data,GasFWA,Yes,1812.0,952.0,7.0,3.0,1.0,0.0,Attachd,2002.0,2.0,469.0,None,None,252400
534104110,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,65200,0,195700,260900,Somerst,7500.0,Dwg&Lot,0,1,2001.0,P'Conc,CompShg,VinylSd,VinylSd,No Data,GasFWA,Yes,1754.0,854.0,7.0,3.0,0.0,0.0,Attachd,2001.0,2.0,540.0,2016.0,4.0,260900
534104120,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,SOMERSET,60400,0,181000,241400,Somerst,7050.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1719.0,931.0,7.0,3.0,1.0,0.0,Attachd,2000.0,2.0,592.0,None,None,241400
534125010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,53000,0,158900,211900,NW Ames,11250.0,Dwg&Lot,0,1,1969.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1425.0,1032.0,6.0,3.0,1.0,0.0,Attachd,1969.0,2.0,480.0,None,None,211900
534125020,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,47100,0,141200,188300,NW Ames,12750.0,Dwg&Lot,0,1,1969.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1408.0,1040.0,6.0,3.0,1.0,0.0,Attachd,1969.0,2.0,520.0,2016.0,8.0,188300
534125030,RESIDENTIAL,SPLIT FOYER,50010.0,EISENHOWER,50700,0,152100,202800,NW Ames,12750.0,Dwg&Lot,0,1,1969.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1170.0,1170.0,6.0,3.0,1.0,0.0,Attachd,1969.0,2.0,484.0,None,None,202800
534125040,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,53100,0,159300,212400,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1680.0,1118.0,7.0,3.0,1.0,0.0,Attachd,1968.0,2.0,446.0,None,None,212400
534125050,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,45400,0,136200,181600,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1264.0,1264.0,6.0,3.0,1.0,0.0,Attachd,1968.0,2.0,443.0,None,None,181600
534125060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,52300,0,157000,209300,NW Ames,12750.0,Dwg&Lot,0,1,1968.0,P'Conc,CompShg,HdBoard,Plywood,BrkFace,GasFWA,Yes,1338.0,1068.0,6.0,2.0,0.0,0.0,Attachd,1968.0,2.0,528.0,None,None,209300
534125070,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,49600,0,148700,198300,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1734.0,833.0,7.0,4.0,0.0,0.0,Attachd,1968.0,2.0,542.0,None,None,198300
534125080,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,46500,0,139300,185800,NW Ames,11700.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1556.0,727.0,8.0,4.0,0.0,0.0,Attachd,1968.0,2.0,441.0,None,None,185800
534125090,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,44800,0,134300,179100,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1248.0,1248.0,4.0,2.0,1.0,0.0,Attachd,1968.0,2.0,462.0,None,None,179100
534125100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,56400,0,169100,225500,NW Ames,11700.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1611.0,1040.0,7.0,4.0,1.0,0.0,Attachd,1968.0,2.0,538.0,None,None,225500
534125110,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,56500,0,169500,226000,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1721.0,1409.0,8.0,4.0,1.0,0.0,Attachd,1968.0,2.0,420.0,None,None,226000
534125120,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010.0,EISENHOWER,41500,0,124300,165800,NW Ames,11700.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1152.0,912.0,7.0,3.0,0.0,0.0,Attachd,1968.0,2.0,412.0,None,None,165800
534125130,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010.0,EISENHOWER,49900,0,149600,199500,NW Ames,11250.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1515.0,952.0,7.0,3.0,0.0,0.0,Attachd,1968.0,2.0,570.0,None,None,199500
534125140,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,56800,0,170500,227300,NW Ames,12070.0,Dwg&Lot,0,1,1967.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,2042.0,832.0,8.0,4.0,1.0,0.0,Attachd,1967.0,2.0,465.0,None,None,227300
534125150,RESIDENTIAL,SPLIT FOYER,50010.0,EISENHOWER,47300,0,141800,189100,NW Ames,14429.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1064.0,976.0,6.0,3.0,1.0,0.0,Attachd,1968.0,1.0,392.0,None,None,189100
534125160,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,51400,0,154000,205400,NW Ames,16792.0,Dwg&Lot,0,1,1967.0,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1581.0,768.0,8.0,4.0,0.0,0.0,Attachd,1967.0,2.0,480.0,None,None,205400
534125180,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,EISENHOWER,64700,0,194000,258700,NW Ames,10630.0,Dwg&Lot,0,1,1968.0,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,2240.0,784.0,8.0,4.0,2.0,0.0,Attachd,1968.0,2.0,484.0,None,None,258700
534125190,RESIDENTIAL,2-STORY 1946 & NEWER,50010.0,24TH,55500,0,166400,221900,NW Ames,9600.0,Dwg&Lot,0,1,1977.0,C'Block,CompShg,Plywood,Plywood,BrkFace,GasFWA,Yes,1741.0,727.0,7.0,3.0,1.0,0.0,Attachd,1977.0,3.0,882.0,None,None,221900
